"","long","lat","el","dc","air_temp","smb","rating"
"183042941",-91.466666,-75.975,1022.5,243.360093037461,262.272637551727,564,2
"175428334",-88.9,-76.14,1251.5,298.129930970284,261.344634742806,578,2
"173730868",-88.3,-76.295,1231.5,308.006118021485,261.225943162089,399,2
"169088178",-86.683333,-76.441666,1112,305.903782195228,261.19144383799,344,2
"174133414",-88.416666,-76.516666,1207.5,332.176422388851,261.209506737013,403,2
"178907904",-90.083333,-76.583333,1288,302.454440673343,261.418643765337,515,2
"184030930",-91.883333,-76.65,1320.5,265.332909416222,262.010100554701,413,2
"189124050",-93.683333,-76.685,1290,230.677369830187,262.882652294418,319,2
"194312188",-95.516666,-76.71,1246.5,200.208599824725,263.783994958601,331,2
"199171191",-97.283333,-76.783333,1245.5,183.706693678402,264.365047588118,525,2
"203977320",-99,-76.8,1303,172.879500670679,264.752393471933,556,2
"209100504",-100.833333,-76.85,1346,171.406149409297,264.963186175448,587,2
"214044563",-102.583333,-76.883333,1279.5,180.159867368782,265.035491301979,382,2
"209429641",-101.166666,-77.1,1366.5,199.315503124777,264.259659150479,246,2
"206565896",-100.45,-77.466666,1409,240.258187815101,260.93971885286,358,2
"207695174",-101.166666,-77.8,1452,277.113311972133,260.674024391656,524,2
"208373443",-101.833333,-78.216666,1597,324.189156707003,260.820041947515,461,2
"203451808",-100.083333,-78.433333,1715,348.050329218613,260.373764524213,334,2
"198635451",-98.283333,-78.651666,1799,377.172984753069,259.040342627196,338,2
"202790995",-100.183333,-78.841666,1842,393.260209395514,257.597756182388,323,2
"206727019",-102.033333,-79.025,1870.5,414.144804721272,257.067174514837,230,2
"210843363",-104,-79.21,1888.5,435.470446448734,257.368018915676,295,2
"215310388",-106.116666,-79.338333,1902,444.101463855549,257.813927697683,197,2
"219389246",-108.233333,-79.498333,1887,462.212371374412,258.154878005926,166,2
"222872520",-110.183333,-79.648333,1813.5,482.853460784481,258.383229881751,165,2
"226196698",-112.183333,-79.805,1747.5,502.047404624034,258.635425955079,153,2
"230006488",-114.383333,-79.883333,1692.5,517.554516412774,258.926708964162,237,2
"233726520",-116.583333,-79.95,1638.5,536.363262611917,259.249170033057,277,2
"187392535.1",91.75384,-66.91098,839,40.3891220531919,267.272753551674,461,2
"170121243",88.24499,-67.23213,768.5,49.3423886201081,267.75260470334,442,2
"189256055.1",92.18551,-67.51802,1539.5,98.8778598365398,265.167277461549,238,2
"148748694",83.65856,-67.72413,655,55.0291690452268,270.389437902457,368,2
"170863235",88.34569,-67.91095,1363.5,115.595612592455,267.363960013703,383,2
"190784012.1",92.557633,-68.0006,1810,151.568939980914,264.003367256016,324,2
"137172510",81.00394,-68.00382,554.5,15.5587116124388,274.088902047817,267,2
"149090410",83.64908,-68.00547,1062,76.3590087398225,270.084595969547,244,2
"151079759",83.99831,-68.35017,1429.5,110.507602028489,263.595330900253,408,2
"172228649",88.60341,-68.38879,1714.5,167.35976509396,260.112683921099,242,2
"191998370.1",92.868266,-68.42703,2040,199.44769068987,256.931262694259,261,2
"152952234",84.3,-68.778,1782,153.852905606683,260.80544318592,225,2
"173861783",88.9341,-68.8344,2043.5,218.007691245778,258.242427277226,315,2
"129769171",78.84991,-68.91032,770.5,32.2145863707678,269.532678584363,330,2
"166471545",87.29045,-68.97274,2022,209.023290893075,258.801153435531,329,2
"160790999",85.99853,-69.13097,2070.5,217.356470981399,259.53549203064,255,2
"134323327",79.7891,-69.20294,1421,76.0255845938269,268.475537900523,274,2
"154685282",84.56459,-69.27876,2044,205.816847279016,260.454022382139,461,2
"138923886",80.74904,-69.49968,1751,121.833440185547,264.576044294975,251,2
"142034685",81.4164,-69.6824,1966,153.680503054923,261.231998666315,352,2
"135107474",79.31669,-70.4454,2030,159.115400879747,258.787770817153,197,2
"330942144.1",159.08,-72.77,2332,235.831320813002,251.396324732772,112,2
"330824487.3",159.1,-72.8,2331,233.090640496036,251.122835489541,86,2
"332069974.4",165.466666,-73.1,2649,71.3963560187008,257.649704476794,119,2
"331840079",164.966666,-73.116666,2775,80.781134418843,256.474841929378,159,2
"328091699",163.75,-73.916666,1660.5,39.9358619970274,254.137786351289,203,2
"325084304",163.05,-74.6,619.5,25.1478336505119,263.329041490983,260,2
"327913791",160.15,-73.633333,1828,153.454382124327,249.971758960616,146,2
"308413265",152.316666,-77.033333,2392.5,250.54272279257,246.582545082346,162,2
"305845228",153.1,-77.466666,2342.5,234.131579282402,247.439261042578,139,2
"22533143",42.45,-69.77,1680.5,106.823292709743,262.450994814733,110,2
"191760292",-112.1,-87.145,2580.5,1124.68266336382,247.448713878934,100,2
"196177576",-121.5,-87.251666,2626.5,1099.9460315963,248.373879988969,102,2
"194497286",-122,-87.55,2764.5,1125.82837197883,248.420104500823,108,2
"189489855",-113.4,-87.761666,2757,1168.52027366635,242.562901960326,95,2
"193668175",-126.2,-87.916666,2850.5,1151.38246483606,242.562759363642,88,2
"197768444",-139.1,-87.926666,2816.5,1134.56845824159,242.564190443742,104,2
"200821894",-153,-87.96,2941,1094.75958894109,242.361076912918,97,2
"164994709",-56.2,-87.98,2556.5,1040.88313132065,242.148300698858,81,2
"175835911",-83.2,-88.015,2574.5,1110.11025818168,242.514770196454,85,2
"201229529",-163.5,-88.07,3097.5,1077.22314983981,242.001719929799,82,2
"170737786",-69.7,-88.115,2599,1080.42477540345,242.290841285974,95,2
"186750946",-114,-88.368333,2839.5,1217.3368652812,242.561444297517,86,2
"193242486",-140.4,-88.448333,2947,1162.10199374709,242.555177685415,72,2
"166977456",-48.9,-88.536666,2622,1091.07979274811,242.087803825739,75,2
"168689672",-38.5,-88.95,2638.5,1132.64434075023,241.988742684482,73,2
"188321871",-140,-88.966666,2885,1193.20325183802,242.556767306208,68,2
"178087159",-87.1,-89.036666,2693.5,1184.48230450798,242.576909951069,76,2
"183229683",-114.9,-89.111666,2788,1233.54273202764,242.557232200825,72,2
"170468711",-14.8,-89.3,2692,1177.22299591419,241.681590493728,68,2
"182131300",-141.4,-89.635,2794.5,1234.02676775773,242.546748022541,75,2
"178669054.15",0,-90,2758,1249.30391261843,241.294325,68,2
"115947368",-70.6,-73.983333,1123,83.4995261806493,270.350880998063,1100,2
"313659436",174.070833,-77.656666,14.5,184.976078863798,262.635626647612,238.42,2
"312203884",175.197222,-77.932222,18.5,193.114985512416,263.100269564377,238.42,2
"312094023",177.662222,-77.9825,15,244.081316141766,263.221146022324,174.23,2
"303242381",-159.15,-78.335,27.5,73.106701607407,264.07006469079,284.27,2
"308365590",-172.603055,-78.417777,19.5,342.575145036729,266.963089385826,247.59,2
"308814706",-175.296388,-78.418611,17.5,384.648776082415,266.748504527684,192.57,2
"308541133",174.9125,-78.446944,22,169.707902882987,262.736729839777,155.89,2
"308569310",-177.688333,-78.479166,19.5,331.11796800736,265.406753301945,165.06,2
"308627507",179.834722,-78.480277,19,276.977363817399,263.795570993073,146.72,2
"308526349",177.490277,-78.4825,19.5,225.581921513947,263.14850832401,146.72,2
"302760218.1",-162.157777,-78.600277,23,135.621615907189,264.000041019623,229.25,2
"304270405",-165.216388,-78.611111,21.5,191.083725835256,265.062718058867,247.59,2
"298853702",-158.025,-78.738333,35,113.386246436395,261.773879285317,210.91,2
"296958396",-155.558333,-78.74,14,126.798117939007,262.118369556857,146.72,2
"299929040.1",-159.888333,-78.759444,34.5,123.015513912703,261.50597272959,247.59,2
"304525551",-169.885555,-78.784166,23,292.399090506185,261.719045951091,146.72,2
"303415175",-167.390833,-78.808888,27,243.256024155676,261.280934286379,192.57,2
"304100682",-172.414444,-78.906944,23,348.430201108136,259.35256317232,165.06,2
"304255515",174.840833,-78.943333,24.5,166.50320528309,259.909879397827,128.38,2
"304526633",179.9225,-78.9575,23.5,274.617774227723,259.313583188425,146.72,2
"304100940",-174.853888,-78.959166,23,385.781600065153,258.845780139194,155.89,2
"304152457",-177.747222,-78.989444,22,324.172483988349,258.996434180631,137.55,2
"304101763",177.286388,-78.991666,24,218.814476825578,259.56359298461,110.04,2
"302848580",179.9225,-79.136944,23.5,275.607488279739,259.031184798369,119.21,2
"292861444",-155.441666,-79.173333,48,171.805010542369,259.402581620374,146.72,2
"294226011",-157.409444,-79.190277,48,164.2499874236,259.188372982244,183.4,2
"295281003",-159.416666,-79.226666,45,170.414614084472,259.260260917226,210.91,2
"299376499",-167.216666,-79.233333,29.5,263.821972244186,258.086143500509,165.06,2
"299573579",-169.3625,-79.294444,28.5,305.081650352369,258.000431216797,174.23,2
"297519123",-164.708333,-79.310277,25.5,230.11237848226,258.397980428287,119.21,2
"299378864",169.429166,-79.317222,30.5,86.133769931421,260.756617868313,146.72,2
"299573832",-171.82,-79.371666,25.5,354.111310832077,258.016504356899,137.55,2
"299055100",171.991944,-79.429444,27.5,131.488636150781,259.927330208655,128.38,2
"299574135",-174.809444,-79.434444,24.5,386.784483705382,258.273057313221,165.06,2
"299342508",174.605833,-79.455277,24.5,178.307406749189,259.719622480988,91.7,2
"299538605",-177.305277,-79.471111,22.5,336.679119206347,258.536965904948,137.55,2
"299503341",177.469722,-79.475,23,233.222018409646,259.451170645567,91.7,2
"289251298.1",-154.674444,-79.480555,57,209.387291208177,259.507192927033,146.72,2
"299234204",179.935555,-79.513611,24.5,282.552788686022,259.000001397669,100.87,2
"294208138",-163.7,-79.601666,7,242.906780502148,258.660460797269,119.21,2
"283816312.1",-150.616666,-79.67,56,213.249423577341,262.1769723475,91.7,2
"294449582",-165.941666,-79.686666,36,277.847052257137,258.180991767074,146.72,2
"295099821",168.8,-79.735,27,123.191463242802,261.219963270508,110.04,2
"288643794",-157.283333,-79.751666,46.5,226.665041104298,259.16568022838,137.55,2
"294431289",-168.575,-79.793333,33,323.652257685758,258.036762056769,137.55,2
"293950807",171.636944,-79.935833,28,167.850344451496,260.158062826908,146.72,2
"287859648",-158.8,-79.938333,44.5,247.346893182456,259.182767988466,146.72,2
"294877033",179.950277,-79.951388,24,297.760800652252,259.000839809897,91.7,2
"294173187",174.164722,-79.969722,27,203.340094666322,259.73536095357,100.87,2
"294506363",-177.214166,-79.976111,27,350.465445571302,258.578638097359,100.87,2
"294432666",177.100833,-79.983333,24.5,249.982593066204,259.404854898154,119.21,2
"282143835.1",-152.104444,-79.990833,64.5,253.357657277255,261.161312407308,100.87,2
"289467867",-162.483333,-80.005,51,271.325046087245,258.595793107563,119.21,2
"294098158",-177.016666,-80.015583,27,355.3933278787,258.557093126033,128.38,2
"289804413",165.244722,-80.110277,26,162.867900242023,263.244579013834,155.89,2
"283502679",-156,-80.176666,55.5,276.738322795593,259.069740146695,119.21,2
"288977883.1",-165.207777,-80.188333,41.5,313.650828542685,258.132665782508,137.55,2
"287036109",-161.561388,-80.191666,53.5,284.874285198655,258.397630719197,137.55,2
"283934933.1",-158.666666,-80.321666,52.5,289.737322949868,258.176530816674,110.04,2
"289037175",-170.258333,-80.368333,28.5,390.145799984974,257.94644032973,110.04,2
"289078097.1",170.950277,-80.383888,28.5,205.132271308706,259.098136370542,119.21,2
"277820585",-152.041666,-80.436666,64.5,301.627074113611,259.374838447448,110.04,2
"289548314",176.3,-80.44,26,268.429689593931,258.851535899663,73.36,2
"289528391.1",179.649722,-80.461111,25,318.903078023715,258.824625797391,55.02,2
"288684613",-173.9,-80.486666,29.5,427.368402132773,258.277609507579,100.87,2
"283738902.1",-161.525,-80.515,51.5,319.262903563617,257.646347153331,119.21,2
"282164427",-160,-80.581666,53.5,320.923999643111,257.6988760971,110.04,2
"288057411",-176.906388,-80.585,28,380.654383470834,258.605304507528,91.7,2
"278355935.1",-154.691666,-80.6,66,327.852948659347,258.359587570208,91.7,2
"283837331",-164.35,-80.646666,40,350.681652049335,257.666907214626,110.04,2
"284055699",167.393055,-80.750277,26.5,230.444321577548,260.066065170715,174.23,2
"283975009",-167.433333,-80.758333,32,389.096668423765,257.774544015574,110.04,2
"274402092.1",-151.881666,-80.781388,67,338.908916762389,259.402835411091,91.7,2
"278217470",-157.525,-80.816666,57,344.651106428456,257.930783308948,100.87,2
"281709334",-164.7,-80.866666,34,375.500904794494,257.677544295922,73.36,2
"284251355",173.733055,-80.899444,27.5,279.089631351647,258.682956914726,183.4,2
"284270453",179.833055,-80.951111,27.5,353.627336278034,258.882951472046,110.04,2
"279014279.1",161.210277,-80.957777,25,261.623233766287,261.59038215282,192.57,2
"278356480.1",-160.458333,-80.981666,45.5,366.123027968704,257.604806967695,100.87,2
"282006839.1",-168.993888,-80.996666,26,426.692959832321,257.88414177957,110.04,2
"272818954",-153.45,-81.073333,55.5,376.145211770194,258.575914526817,110.04,2
"278379319",163.441111,-81.130277,25.5,275.064642465009,262.763673190348,155.89,2
"278299728",166.985277,-81.281111,26,289.319522215305,260.402178552796,146.72,2
"278277773.1",-166.998055,-81.284166,26,434.83253080003,257.757931332434,91.7,2
"272461833",-156.275,-81.313333,60.5,401.269612295503,258.089113767595,119.21,2
"278953973.1",170.089166,-81.314444,27.5,299.046214525499,259.049182437348,146.72,2
"274541062",-160.383333,-81.351666,30.5,406.63975953052,257.667042453215,82.53,2
"278278063",-170.458333,-81.386666,30,476.282799962299,257.950251414344,91.7,2
"278635423.1",-176.781944,-81.460277,27.5,433.862030247499,258.587424592952,91.7,2
"278139625.1",-174.054444,-81.473888,26.5,471.861194163392,258.30440128298,110.04,2
"278496901",179.8925,-81.486666,30,394.75637081838,258.841454666568,73.36,2
"266687657.1",-151.73,-81.577222,497.5,426.220537808254,259.38806568169,110.04,2
"273179709",162.686111,-81.598611,33,327.904463165861,261.676011086261,82.53,2
"273355414.1",-163.266666,-81.608333,34.5,444.441827469418,257.759183437603,100.87,2
"273338018.1",165.9025,-81.714444,27.5,338.090261730804,261.219906965,137.55,2
"272661234",-166.158333,-81.788333,31,479.042077717328,258.937207762385,82.53,2
"272960927",168.983333,-81.85,27.5,354.548541922263,260.960692353525,165.06,2
"273891324",173.649166,-81.863333,30,374.838476486753,260.131943526083,128.38,2
"272661525.1",-169.8275,-81.899722,35,517.155435187183,259.951166466521,110.04,2
"273456043",176.0425,-81.933333,29,397.981230830392,260.05726486265,119.21,2
"272939714.1",-173.231388,-81.944444,29,511.602375056757,260.455074309973,137.55,2
"267561082.1",-158.5775,-81.944722,38.5,470.029951607574,258.396882521817,82.53,2
"272979912.1",-179.797222,-81.996388,31,440.27451317943,260.308393218808,0,2
"272542927.1",-176.765277,-82.025555,26,474.749556943832,260.560230882293,137.55,2
"263209738.1",-153.667777,-82.0775,50.5,485.967708535005,259.184279225543,91.7,2
"268945609",166.383333,-82.15,22.5,386.083738916408,261.195003749385,238.42,2
"267918986",164.983333,-82.2,37.5,393.130494906223,260.834755573452,45.85,2
"267601074.1",-165.047222,-82.233611,39.5,519.096610013082,259.256428933075,73.36,2
"266628973.1",-163.283333,-82.26,38.5,514.507904021526,258.876646523383,82.53,2
"262217403.1",-156.533333,-82.356666,48.5,516.502388211913,258.284111016414,64.19,2
"267365536",168.447777,-82.363333,25.5,410.515374262605,261.377245784923,174.23,2
"268924882",179.7,-82.373333,37.5,468.91480461288,260.300855805262,128.38,2
"267304387.1",-168.645555,-82.374444,35.5,554.216433930829,259.913554393429,82.53,2
"268076328",172.933333,-82.393333,32,426.594818109108,260.522973086228,110.04,2
"267918137.1",176.505833,-82.451944,32.5,452.30614039801,259.865383144537,137.55,2
"267284836.1",-172.523055,-82.461111,25.5,554.551367793867,260.423821137976,119.21,2
"265291612",168.783333,-82.566666,26.5,433.458943031015,261.336285399965,256.76,2
"266629923",-176.291666,-82.57,31,522.709879051365,260.674589795408,100.87,2
"257834323.1",-153.247222,-82.590555,60,541.033153609436,259.560262151034,45.85,2
"261041717.1",-161.891666,-82.735,44,562.18854923005,258.619987193318,64.19,2
"261893667.1",-164.053055,-82.738333,43,568.811047079461,259.038624985073,27.51,2
"262929011.1",167.806944,-82.759444,24.5,453.938324373203,261.359782214461,146.72,2
"263070610",170,-82.8,29.5,461.249859143908,261.139758578569,284.27,2
"263191689.1",175.821111,-82.880833,34.5,491.677006309671,259.976426482236,146.72,2
"255548989.1",-154.267222,-82.881388,65,575.373823698957,258.990602326139,55.02,2
"262543851.1",171.995277,-82.889166,34,476.161593186012,260.711513732434,201.74,2
"261528958.1",-167.8,-82.89,41,601.327888798395,259.750262684459,128.38,2
"263029198.1",-176.525,-82.901388,42,548.2190797395,260.58057966823,146.72,2
"263029420",-179.819166,-82.913333,46.5,522.590556406389,260.309625676425,201.74,2
"262218611.1",-173.316666,-82.938333,112,581.152059860396,260.473444404924,91.7,2
"257032117.1",-159.200833,-82.997222,66.5,587.316275125276,258.399075418175,55.02,2
"259437237",172.733333,-83.183333,33.5,510.299636988628,259.537854927342,174.23,2
"256620824.1",-163.476944,-83.209444,46.5,618.020017418007,260.81284246979,110.04,2
"258494532",173.766666,-83.283333,33.5,524.603421822147,258.341566990726,229.25,2
"256435844.1",-167.424166,-83.3475,54.5,646.939024546162,264.899028376569,128.38,2
"257218168.1",-171.235277,-83.359166,49.5,633.441680350999,265.679083695218,119.21,2
"257630744",174.25,-83.366666,33.5,535.281016050717,258.138843106989,192.57,2
"257094941.1",-175.55,-83.428333,54.5,601.91493003089,265.668122115833,146.72,2
"256889410",179.768055,-83.465,42,572.730900980593,263.408308120282,174.23,2
"256148628",176.083333,-83.516666,34.5,558.637265949509,259.688323885519,284.27,2
"255695485",173.0075,-83.525,32,548.008432866115,257.303625591327,174.23,2
"252080750.1",-166.520833,-83.720833,61,682.714626010925,265.569592301811,100.87,2
"253508939.1",176.853888,-83.756944,35,586.981131204925,260.160702794392,275.1,2
"251977442",-170.516666,-83.818333,58,675.514493639024,266.117631402074,100.87,2
"251562770.1",-174.36,-83.909444,56.5,653.163075199029,266.012393422713,128.38,2
"251313702",-179.291666,-83.96,36.5,626.670350919008,265.008477761295,238.42,2
"245981848",-157.816666,-83.978333,83,696.057103954257,263.22207435892,55.02,2
"246196213.1",-162.064444,-84.119722,71.5,714.822383434145,264.418041583538,110.04,2
"246796173.1",-171.374722,-84.289722,63.5,707.486254654008,266.086343563529,110.04,2
"245364176",-167.041666,-84.333333,68.5,743.987839735148,265.64701872699,183.4,2
"239775559",-155.466666,-84.466666,81,751.283389378419,262.97282897407,110.04,2
"240194350.1",-159.45,-84.585,75.5,763.825660134491,263.788553602325,128.38,2
"241490919.1",-163.766666,-84.6,80,770.454673076604,264.922505376953,165.06,2
"220077726.1",106.8,-78.45,3486,1213.5347252219,235.474411424492,33.5,2
"24620320",-58.47,-62.25,14.5,120.068237057001,283.597404582944,1631,2
"56390850",-64.27,-65.25,11,9.10370172344999,280.207989644084,780,2
"79199231",-68.36,-67.2,672.5,32.6060508202766,279.915666442279,500,2
"77901824",-67.08,-68.07,29.5,3.20228808536468,277.314051178989,360,2
"78053962",-67,-68.18,10.5,1.29848253085765,277.00842914524,1057,2
"81410284",-64.78,-70.67,2034,141.713433641014,267.993538908147,484,2
"118211880",-73,-72.5,20.5,33.8893473721277,274.732730707281,600,2
"88251141",-60.8,-74.3,151.5,16.1469014645977,267.592173222894,400,2
"139269636",-77.17,-75.23,387.5,151.009997414114,264.238432278591,2860,2
"121516078",-70.85,-75.27,1204.5,196.105609891475,265.219265254769,286,2
"133173992",-74.93,-75.37,480.5,175.408936810288,265.249385934024,326,2
"126211488",-72.37,-75.43,755.5,196.716063474859,265.536035352191,197,2
"85877704",-52,-77.2,39.5,397.93316830958,264.836998070794,200,2
"73901362",-41.1,-77.7,-6,141.730492575981,264.698784751962,230,2
"82508679",-47,-78,471.5,252.143601598546,264.42048361123,220,2
"74870463",-41,-78.2,52,115.248435064956,264.697429393108,250,2
"301167",4.811111,-70.241666,52.5,45.9111568379349,273.631831584873,265,2
"2801023",4.597222,-71.191666,810,55.3526534807274,268.748853674179,244,2
"86482681",68.65,-68.65,812,62.8425526035352,267.423781227293,227.7,2
"133127531",77.917,-71.85,2316.5,302.593204785496,255.442135070729,130.7,2
"70873531",57.333,-72.817,2703,604.652455406535,247.89660496737,125.2,2
"58208459",60.25,-68.65,1858.5,132.081066597233,256.819938186159,277.7,2
"6748202",12.433333,-71.883333,2632.5,129.359234560107,258.316738641298,131.4,2
"70873531.1",57.333333,-72.816666,2703,604.614227342581,247.896498175577,123,2
"133915598",77.016666,-73.366666,2547,471.662968690672,254.625903521575,153.3,2
"178681206",90,-67.9,1573,131.549196444699,266.284093425755,300,2
"305060151",120,-68,1299.5,120.145894480343,270.11782511171,500,2
"178680868",90,-68.5,1947,197.458168139538,258.145819169866,200,2
"300207181",120,-69,1938,230.360029187704,259.5643,300,2
"178679887",90,-70.25,2704.5,379.55585486061,251.257361147802,150,2
"293062686",120,-70.4,2480,385.260374989,251.76446994062,200,2
"178679468",90,-71,2928,456.334397537825,250.825338735064,150,2
"287615538",120,-71.4,2745,494.852938841387,246.771044799218,150,2
"282687317",120,-72.3,2934,593.99490206756,245.655049441482,100,2
"178678744",90,-72.3,3222,570.405483994465,246.64404604846,100,2
"275557254",120,-73.6,3132,737.644092106026,240.364322995582,50,2
"270628965",120,-74.5,3158,837.275220519257,236.961845983685,40,2
"282410123",125.3,-74.7,3216,849.369816704478,237.823848358144,32,2
"178677248",90,-75,3546,773.633356999593,240.7452,50,2
"271680661",111.87278,-69.03944,1943.5,273.546367292647,258.642245017112,300,2
"211778687",97.83611,-70.45028,2767.5,401.16658413441,248.906334347509,138,2
"225424171",101.82417,-71.64528,2989.5,539.02580416976,244.809617734948,118,2
"249652723",110.4575,-73.24444,2978.5,715.752827522276,239.807395117832,80,2
"290109697",113.19899,-65.94328,394,21.0569736026315,272.092885258809,750,2
"337457788",139.25,-66.833333,799,30.3722439994136,267.3431802135,283,2
"333282096",139.333333,-68.166666,1911,164.500554984626,260.388060927926,385,2
"324526472",139.2,-70.783333,2466,420.769611466867,248.499427502877,70,2
"176297776.1",-89.137,-77.059,1269.5,348.295635213365,261.13402939247,363,2
"184615293",-92.25,-77.61,1496.5,328.733971506488,259.339432490383,294,2
"192967712.1",-95.646,-78.12,1633.5,336.190849803404,259.731853050951,330,2
"213270304",-104.97,-79.16,1860.5,426.683223008816,257.551245493177,253,2
"241342679",-136.660277,-82.891944,519,614.924370898328,261.785643913708,82.53,2
"237738255",-138.096944,-83.477777,343,664.903992038184,264.242013795901,78.862,2
"278983804",113.328,-68.5929,1648.5,238.42128170835,259.588981797927,483,2
"280353208",113.8044,-68.6854,1719,243.976192227002,259.581424112845,487,2
"280849247",113.981,-68.7171,1715,243.692092854264,259.575361720778,323,2
"26491790.1",-59.01,-62.271,170.5,128.40110417658,283.722329484337,790,2
"26434099",-59.01,-62.258,71.5,129.696527951229,283.772898593687,1050,2
"26376478.1",-59,-62.25,10.5,130.268881601762,283.800712627689,110,2
"160441452.1",-83.916666,-75.916666,1030,225.33448978756,262.046864106682,560,2
"19947050.1",-8.050833,-74.491388,2437.5,181.388213758125,254.339748101006,116,2
"22525649.1",-0.012222,-75.004166,2885,372.08535901787,246.778600032883,91,2
"12221648.1",-16.653611,-72.656944,50,73.1885310795824,270.263322358532,276,2
"12319100",-15.97205,-72.735183,49.5,49.6851904035779,268.937574219618,436,2
"11919982.1",-14.594166,-72.77,60.5,5.07277247894071,268.323758570449,411,2
"11919982.2",-14.594166,-72.77,60.5,5.07277247894071,268.323758570449,407,2
"15600908.1",-12.433611,-73.600833,770.5,54.1917998423026,265.969610755513,302,2
"16892234.1",-12.216944,-73.826388,774.5,47.595935125469,265.835872114813,264,2
"18076478.1",-12.0275,-74.023333,890.5,52.2495960026864,265.066014184753,290,2
"20173000.1",-11.726111,-74.352222,1051.5,74.9235192109297,260.884611376885,200,2
"16132752",-13.84826,-73.59635,697.5,32.1971873279826,266.339866919541,345,2
"16132752.1",-13.84826,-73.59635,697.5,32.1971873279826,266.339866919541,215,2
"13849024.1",-14.24848,-73.16544,102,0.325666715825162,266.046571571316,389,2
"13849024.2",-14.24848,-73.16544,102,0.325666715825162,266.046571571316,491,2
"13849024.3",-14.24848,-73.16544,102,0.325666715825162,266.046571571316,583,2
"12991047",-14.18825,-73.00748,71.5,6.27796114996399,266.315717647261,340,2
"12991047.1",-14.18825,-73.00748,71.5,6.27796114996399,266.315717647261,226,2
"12991047.2",-14.18825,-73.00748,71.5,6.27796114996399,266.315717647261,584,2
"11783859.1",-16.39444,-72.59562,27.5,67.3983636828245,270.85932342601,262,2
"11783859.2",-16.39444,-72.59562,27.5,67.3983636828245,270.85932342601,655,2
"11581612.1",-16.34255,-72.55985,29.5,67.3405996157126,271.137136302701,267,2
"11581612.2",-16.34255,-72.55985,29.5,67.3405996157126,271.137136302701,665,2
"11581612.3",-16.34255,-72.55985,29.5,67.3405996157126,271.137136302701,416,2
"11248221.1",-16.24516,-72.50288,45.5,67.3424578487227,271.461812988461,339,2
"11248221.2",-16.24516,-72.50288,45.5,67.3424578487227,271.461812988461,515,2
"9637137.1",-15.75618,-72.11591,4.5,86.9424808695059,271.926185990204,365,2
"9637137.2",-15.75618,-72.11591,4.5,86.9424808695059,271.926185990204,508,2
"10305999",-15.93938,-72.29555,4.5,74.217258156626,271.903520253278,326,2
"10305999.1",-15.93938,-72.29555,4.5,74.217258156626,271.903520253278,539,2
"88803870",-66.14,-71.23,1262.5,147.70561075305,270.708409155884,400,2
"32987499",-60.4,-62.68,168,120.855768730966,283.440547380868,113,2
"32736396",-60.35,-62.66,89,121.104175058056,283.431478469316,143,2
"62305755",61.8,-68.53333,1721.5,105.71327201815,258.46673477853,100,2
"58652309",60.63333,-68.5,1762.5,110.99214446551,258.111376631956,1,2
"54923814",59.4,-68.46666,1826.5,116.505142285425,257.702198842063,117,2
"51246394",58.1,-68.46666,2078.5,124.6102310921,256.830627028028,225,2
"45753201",56.41666,-68.26666,1892,143.797123946815,259.543289335954,150,2
"42591635",55.2,-68.26666,1927,164.028466310726,258.603905383228,433,2
"38253840",54,-68,2070.5,164.056510714403,261.657708167347,192,2
"38566022",53.73333,-68.2,2137,169.159116483855,259.447717261221,108,2
"103176778.1",72.36666,-68.95,49.5,124.836841097911,270.726021099154,449,2
"81836440",-50.3,-77.1,33.5,367.367436441204,266.868574998506,216,2
"85731543",-50.51666,-77.58333,44,346.360932506045,262.319673147503,190,2
"92120354",-52.73333,-77.86666,52,381.924417889593,261.298011926227,200,2
"97280830",-54.016666,-78.23333,52.5,395.693885793783,260.901950778796,184,2
"106412891",-56.15,-78.95,60.5,425.05412475739,259.349375084252,133,2
"89923095",-54.7,-76.96666,41.5,336.86683478308,264.688523773995,203,2
"95449207",-56.01666,-77.36666,45.5,356.202098011297,261.323098170888,235,2
"100468204",-57.33333,-77.68333,47,375.238213002497,260.461651224394,208,2
"105602044.2",-58.68333,-78.03333,47.5,403.510793463185,260.366664977747,217,2
"103770232",-56.98333,-78.3,50,442.598668524143,260.472806513879,187,2
"100513269",-53.46666,-78.83333,58.5,369.609965144048,260.27580701167,152,2
"84900682",-52.26666,-76.98333,31.5,379.814412633986,266.352443136424,204,2
"88209974",-53.13333,-77.2,39.5,381.791629779729,264.103729290424,197,2
"93332997",-54.55,-77.51666,45.5,388.710722858226,260.995528797145,184,2
"99227573",-55.98333,-77.93333,47.5,413.022030056593,260.600992519232,168,2
"108173654",-57.85,-78.71666,53.5,465.318468177393,259.775659302428,155,2
"125926664.1",-57.91666,-81.61666,116.5,512.756201678547,258.128620358389,90,2
"128935800",-60.61666,-81.46666,108,546.536647815658,257.992213459039,90,2
"137328428",-59.56666,-83.16666,114.5,626.792104999289,258.938192685322,103,2
"147215795",-59.63333,-84.81666,1250,754.980175684759,254.584749686102,174,2
"3406283",-10.9,-71.1,46.5,19.1625326548935,272.898579660275,365,2
"3266719",-10.2,-71.1,58.5,4.01951491452803,272.813805923678,500,2
"3473587",-9.5,-71.2,399.5,13.9452872602739,271.090931887777,450,2
